id,sale_price,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,bsmt_fin_sf1,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,first_flr_sf,second_flr_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,tot_rms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,neighborhood,bldg_type,house_style,roof_style,exterior_1st,foundation,heating,central_air,electrical,sale_type,sale_condition
498,270697,11615,4,9,1981,1967,59.0,11,72,90,173,1145,34,1179,5,2,9,0,4,119.0,96.0,16.0,Gilbert,2fmCon,1Story,Gable,CemntBd,Stone,GasA,Y,SBrkr,WD,Normal
499,327075,19834,8,3,1987,1991,11.0,203,23,47,273,812,217,1029,5,3,4,1,2,393.0,38.0,66.0,OldTown,2fmCon,1.5Fin,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
500,251964,15835,3,4,1970,2000,181.0,686,9,555,1250,516,245,761,2,2,9,2,2,442.0,48.0,75.0,Somerst,1Fam,1Story,Gable,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
501,291312,17770,3,1,1958,1965,21.0,63,0,484,547,1306,28,1334,2,1,8,1,2,197.0,339.0,37.0,Sawyer,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,FuseF,WD,Normal
502,356072,21678,4,1,1965,1952,93.0,1215,48,666,1929,1160,100,1260,2,3,6,2,3,697.0,11.0,6.0,OldTown,1Fam,2Story,Gable,BrkFace,Slab,GasA,Y,SBrkr,WD,Normal
503,358143,11320,9,1,1986,1994,145.0,494,26,168,688,926,91,1017,6,1,4,0,3,410.0,11.0,,NWAmes,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,COD,Normal
504,281601,9836,5,9,1980,1971,100.0,371,18,1068,1457,781,61,842,3,2,9,0,0,375.0,4.0,93.0,NWAmes,1Fam,1.5Fin,Gable,VinylSd,Slab,Floor,N,SBrkr,WD,Normal
505,340845,7765,8,8,1987,1972,3.0,339,211,50,600,1075,113,1188,6,1,9,0,2,87.0,38.0,7.0,NridgHt,1Fam,1.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
506,276422,8842,6,5,1939,2008,52.0,265,31,12,308,783,11,794,6,1,7,1,3,183.0,50.0,2.0,Sawyer,1Fam,1Story,Gable,BrkFace,BrkTil,GasA,N,SBrkr,WD,Normal
507,298372,58369,3,5,1927,2011,6.0,382,69,142,593,1167,316,1483,6,1,11,1,2,199.0,9.0,,NWAmes,1Fam,1Story,Hip,HdBoard,CBlock,GasA,N,SBrkr,WD,AdjLand
508,486262,24892,8,9,1996,2017,0.0,164,9,638,811,1539,1339,2878,1,2,5,1,2,463.0,79.0,16.0,NAmes,1Fam,2Story,Hip,VinylSd,PConc,Grav,Y,SBrkr,WD,Normal
509,382350,6798,9,3,1985,2003,2.0,559,0,447,1006,775,301,1076,4,1,11,0,0,,87.0,16.0,NridgHt,1Fam,2Story,Shed,VinylSd,CBlock,GasA,Y,Mix,WD,Normal
510,353212,6896,8,3,1912,2006,123.0,357,27,229,613,1134,134,1268,1,2,7,2,2,31.0,139.0,4.0,BrkSide,1Fam,SFoyer,Gable,BrkFace,CBlock,GasA,Y,SBrkr,WD,Normal
511,288404,16999,4,7,1923,1972,119.0,442,54,118,614,737,330,1067,2,2,4,1,3,128.0,372.0,153.0,OldTown,Duplex,1Story,Gable,CemntBd,Wood,OthW,Y,SBrkr,WD,Normal
512,312753,17564,6,9,1991,2009,12.0,471,35,24,530,1221,254,1475,3,1,11,0,3,224.0,96.0,88.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
513,246874,17578,1,6,1968,2004,39.0,28,110,164,302,833,562,1395,6,3,3,2,2,467.0,11.0,6.0,NWAmes,1Fam,2Story,Gable,MetalSd,Wood,Floor,Y,SBrkr,WD,Normal
514,297837,11760,4,2,1915,2012,155.0,17,28,246,291,1386,291,1677,1,1,3,1,2,476.0,9.0,104.0,BrkSide,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Abnorml
515,334416,12547,8,1,1960,2005,34.0,484,18,464,966,826,301,1127,5,1,9,0,3,236.0,150.0,57.0,Sawyer,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
516,173930,15739,1,2,1967,2004,25.0,90,123,415,628,685,75,760,6,1,5,1,3,43.0,105.0,19.0,CollgCr,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,,WD,Normal
517,256033,13945,3,1,2009,1974,33.0,261,26,1177,1464,812,161,973,1,3,10,3,2,121.0,17.0,102.0,Edwards,1Fam,SLvl,Gambrel,VinylSd,BrkTil,Grav,Y,SBrkr,WD,Normal
518,208435,4404,1,10,1910,1975,78.0,175,15,42,232,839,126,965,5,3,9,2,0,102.0,29.0,45.0,Somerst,1Fam,1Story,Hip,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
519,331553,11909,9,10,1987,1998,32.0,6,5,163,174,963,3,966,1,2,9,1,2,531.0,138.0,94.0,BrkSide,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
520,195451,8728,2,9,1909,2012,76.0,12,78,262,352,813,112,925,1,3,3,0,3,69.0,83.0,31.0,Gilbert,1Fam,SLvl,Gable,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
521,393270,14582,9,10,1891,1994,28.0,526,87,444,1057,966,199,1165,6,3,3,0,2,218.0,87.0,34.0,NridgHt,1Fam,SLvl,Gable,BrkFace,Slab,GasA,Y,SBrkr,New,Normal
522,293667,59434,4,8,1930,1988,14.0,280,1,273,554,971,274,1245,1,1,4,2,3,388.0,23.0,17.0,Edwards,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,,WD,Normal
523,325604,16054,2,7,2000,2014,19.0,222,22,975,1219,789,818,1607,2,2,4,1,2,1171.0,99.0,24.0,Edwards,Twnhs,2Story,Gable,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
524,382678,11421,4,3,2018,2018,,866,69,375,1310,990,81,1071,5,2,7,0,4,2514.0,147.0,41.0,Somerst,1Fam,1Story,Hip,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
525,360954,21181,10,8,1892,2005,34.0,57,146,16,219,753,49,802,3,3,11,0,3,1069.0,216.0,146.0,NWAmes,1Fam,SFoyer,Hip,BrkFace,BrkTil,GasA,Y,SBrkr,WD,Normal
526,386093,17006,6,2,1970,1958,8.0,89,23,48,160,1635,610,2245,4,3,9,2,2,443.0,133.0,45.0,NWAmes,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Partial
527,393328,16482,7,2,1953,2019,83.0,424,102,560,1086,982,853,1835,6,1,4,1,3,480.0,85.0,7.0,NAmes,1Fam,1Story,Hip,VinylSd,CBlock,GasA,Y,,New,Abnorml
528,282269,18095,3,10,1899,1977,27.0,447,25,503,975,1078,200,1278,5,3,7,0,3,498.0,111.0,0.0,Somerst,1Fam,1.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,ConLw,Normal
529,258478,37356,3,3,1951,1994,72.0,155,9,66,230,846,36,882,2,3,7,0,3,694.0,66.0,95.0,Somerst,Duplex,2.5Unf,Gable,VinylSd,PConc,GasA,Y,,New,Normal
530,401214,7589,10,7,1952,1975,,904,0,24,928,723,199,922,5,2,10,0,2,1061.0,25.0,22.0,NridgHt,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Abnorml
531,341517,16929,8,1,1950,1977,94.0,835,20,345,1200,1153,34,1187,3,3,11,2,2,206.0,213.0,18.0,Sawyer,1Fam,1Story,Hip,MetalSd,BrkTil,GasA,Y,FuseP,WD,Normal
532,297989,8406,5,8,1957,1989,151.0,3,23,403,429,991,644,1635,6,1,10,0,2,188.0,76.0,80.0,OldTown,1Fam,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
533,220797,17637,4,7,1907,1964,41.0,56,145,58,259,409,369,778,5,2,4,0,2,215.0,90.0,145.0,NAmes,1Fam,2Story,Hip,MetalSd,PConc,GasA,N,SBrkr,WD,Normal
534,397326,8439,7,4,2009,1955,9.0,514,11,256,781,1599,82,1681,2,2,6,0,2,377.0,461.0,68.0,CollgCr,1Fam,2Story,Hip,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
535,372140,10843,7,5,2000,1976,136.0,122,24,146,292,1120,653,1773,6,3,4,1,2,522.0,420.0,9.0,Gilbert,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Abnorml
536,375899,11527,9,10,1922,1987,101.0,30,1,1071,1102,800,304,1104,2,1,8,1,2,715.0,88.0,24.0,Gilbert,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,,New,Normal
537,423635,21761,9,1,1887,2017,99.0,461,72,98,631,1076,918,1994,6,2,6,0,3,213.0,3.0,,Somerst,1Fam,1.5Fin,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
538,357866,21146,5,4,1892,2013,59.0,181,123,528,832,1018,1180,2198,4,1,9,1,2,158.0,50.0,118.0,Somerst,Twnhs,SFoyer,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
539,378096,7166,8,1,1990,1979,49.0,203,13,292,508,1041,0,1041,3,1,4,0,2,1433.0,,328.0,NWAmes,2fmCon,1.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
540,304816,13731,10,1,1914,1952,,61,28,4,93,691,38,729,4,3,11,0,2,92.0,34.0,35.0,NridgHt,1Fam,2Story,Gable,BrkFace,CBlock,GasA,Y,SBrkr,WD,Normal
541,216838,9369,1,10,1902,2011,68.0,324,6,291,621,917,237,1154,1,1,7,0,1,87.0,722.0,86.0,Gilbert,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
542,398182,7120,9,1,1925,1961,4.0,240,30,41,311,983,936,1919,2,2,3,0,3,439.0,8.0,2.0,NridgHt,1Fam,2Story,Hip,VinylSd,CBlock,GasA,Y,,WD,Normal
543,478455,11985,8,7,1894,1979,15.0,69,7,430,506,1299,1546,2845,4,3,5,0,2,69.0,,16.0,OldTown,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,,WD,Normal
544,308810,11450,6,7,2009,1987,40.0,124,37,333,494,925,251,1176,2,2,6,3,2,178.0,,23.0,NridgHt,1Fam,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,New,Normal
545,250675,44952,3,4,1940,2009,30.0,272,66,4,342,1021,57,1078,6,1,5,1,2,121.0,29.0,,OldTown,1Fam,2Story,Gambrel,CemntBd,CBlock,Grav,N,SBrkr,WD,Normal
546,228184,16588,3,2,1994,1987,0.0,776,40,91,907,683,53,736,2,1,8,0,2,64.0,296.0,0.0,Sawyer,Duplex,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,Oth,Normal
547,391339,6708,8,3,1943,1964,86.0,759,14,598,1371,916,432,1348,1,3,8,0,2,303.0,96.0,18.0,BrkSide,1Fam,2Story,Flat,VinylSd,BrkTil,GasW,Y,SBrkr,New,Normal
548,317805,10072,5,8,1931,1967,105.0,101,21,129,251,1164,268,1432,2,3,9,1,1,163.0,26.0,133.0,BrkSide,1Fam,1Story,Hip,VinylSd,Stone,GasA,Y,FuseP,ConLI,Abnorml
549,354186,22263,10,8,1948,2001,57.0,399,50,276,725,731,238,969,6,2,11,0,2,217.0,48.0,18.0,NWAmes,1Fam,1.5Fin,Gable,BrkFace,BrkTil,GasA,N,,New,Normal
550,286961,37957,7,6,1946,1978,38.0,448,44,149,641,799,188,987,6,2,11,0,2,76.0,127.0,12.0,OldTown,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,,WD,Normal
551,333198,6045,5,10,1962,2009,,496,7,1017,1520,672,387,1059,4,1,9,0,3,511.0,35.0,65.0,NridgHt,1Fam,2Story,Gable,VinylSd,PConc,GasW,Y,,WD,Partial
552,309654,5218,8,9,1881,1970,6.0,253,93,307,653,597,585,1182,3,3,3,0,2,132.0,211.0,68.0,Sawyer,Twnhs,1Story,Gable,HdBoard,CBlock,GasA,Y,FuseA,COD,Normal
553,325937,34046,10,9,1957,1966,66.0,3,32,476,511,693,108,801,5,1,5,0,2,146.0,18.0,31.0,OldTown,1Fam,2Story,Hip,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
554,357290,16233,10,4,1907,1967,6.0,430,8,34,472,1062,74,1136,4,1,7,0,1,101.0,30.0,146.0,Gilbert,1Fam,2Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
555,259022,8654,4,1,1933,2006,24.0,33,6,16,55,833,332,1165,1,2,8,0,2,199.0,15.0,,NridgHt,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,FuseP,WD,Normal
556,293739,17453,2,1,1946,1986,44.0,37,168,120,325,694,738,1432,5,2,8,0,2,217.0,11.0,122.0,Edwards,1Fam,2Story,Gable,Wd Sdng,PConc,GasW,Y,SBrkr,WD,Normal
557,322696,3576,3,10,1981,2009,66.0,279,16,147,442,1726,128,1854,2,2,7,0,1,264.0,35.0,70.0,Gilbert,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,ConLD,Normal
558,395674,13382,8,5,1999,1987,0.0,1231,119,465,1815,727,95,822,4,3,8,0,2,1200.0,710.0,22.0,NridgHt,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
559,345526,15739,7,2,1927,1961,15.0,83,26,336,445,1082,76,1158,5,2,11,1,2,822.0,9.0,82.0,NridgHt,1Fam,1Story,Gable,MetalSd,PConc,GasW,Y,SBrkr,WD,Alloca
560,240550,21208,2,6,1926,1950,38.0,311,24,187,522,992,88,1080,4,3,3,0,2,329.0,23.0,7.0,NAmes,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,,WD,Normal
561,291194,8046,6,7,1900,2007,38.0,108,60,424,592,967,43,1010,2,1,3,0,2,,31.0,7.0,CollgCr,1Fam,1Story,Hip,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
562,334033,13944,9,1,1971,1952,50.0,686,0,71,757,518,272,790,6,3,11,0,3,331.0,96.0,132.0,NAmes,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,,WD,Normal
563,273676,8410,4,6,2000,2012,18.0,270,20,26,316,1314,98,1412,4,2,10,0,2,32.0,136.0,4.0,NWAmes,1Fam,1Story,Gable,MetalSd,PConc,GasA,N,SBrkr,Oth,Abnorml
564,403550,15179,9,8,1995,1970,38.0,69,18,771,858,988,286,1274,1,3,11,2,2,433.0,139.0,0.0,NridgHt,TwnhsE,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
565,240201,8538,2,5,1880,1972,10.0,91,101,331,523,1182,26,1208,5,3,9,1,4,173.0,0.0,24.0,NridgHt,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,,WD,Normal
566,252418,10893,2,7,1956,1958,10.0,169,37,418,624,1263,36,1299,5,2,8,0,2,636.0,105.0,,OldTown,1Fam,SLvl,Gable,Wd Sdng,BrkTil,GasA,Y,SBrkr,WD,Normal
567,386695,8120,9,10,1964,2004,,39,22,146,207,1501,230,1731,5,2,11,1,2,999.0,99.0,99.0,Somerst,1Fam,1.5Fin,Gable,VinylSd,CBlock,GasA,Y,SBrkr,ConLw,Normal
568,277765,18500,7,6,1925,1968,57.0,24,15,186,225,665,214,879,4,1,4,0,2,188.0,72.0,127.0,CollgCr,1Fam,SFoyer,Hip,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
569,296619,20521,7,4,2016,2011,6.0,341,44,34,419,723,95,818,2,3,6,1,1,216.0,47.0,,Somerst,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
570,259446,11880,1,7,1926,1988,,156,8,777,941,754,526,1280,4,1,4,3,2,312.0,159.0,27.0,Sawyer,1Fam,1.5Fin,Gable,MetalSd,PConc,GasA,Y,SBrkr,COD,Normal
571,240620,13617,6,10,1938,1976,41.0,388,14,359,761,692,62,754,4,1,8,0,3,76.0,42.0,38.0,BrkSide,1Fam,2Story,Gable,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
572,378252,6475,7,9,1933,1995,15.0,34,17,34,85,1334,134,1468,6,3,3,2,2,917.0,26.0,12.0,OldTown,TwnhsE,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
573,302258,11500,6,10,1965,1983,24.0,282,46,652,980,664,243,907,5,1,9,1,2,198.0,37.0,17.0,Edwards,Twnhs,1.5Fin,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
574,314188,13028,6,10,1891,1982,25.0,175,23,234,432,801,605,1406,2,3,9,0,2,,57.0,5.0,Sawyer,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
575,232558,49533,2,7,1885,1999,9.0,17,35,579,631,550,162,712,3,1,9,0,2,503.0,24.0,29.0,CollgCr,1Fam,2Story,Gable,CemntBd,PConc,GasA,N,,ConLI,Normal
576,310706,7661,6,5,1932,1969,0.0,236,52,5,293,1118,152,1270,2,1,6,1,2,86.0,93.0,47.0,NAmes,1Fam,SLvl,Gable,MetalSd,Stone,GasA,Y,SBrkr,WD,Family
577,271459,27780,4,7,1969,1989,95.0,25,156,11,192,864,259,1123,4,3,10,0,2,54.0,215.0,133.0,OldTown,1Fam,SLvl,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Partial
578,352977,21991,9,3,1884,2007,62.0,527,72,74,673,1170,114,1284,1,2,7,2,2,289.0,90.0,67.0,CollgCr,1Fam,1Story,Gable,Wd Sdng,Wood,GasA,Y,SBrkr,WD,Alloca
579,268098,15372,1,2,1952,1980,58.0,299,25,94,418,1107,370,1477,2,3,4,1,2,,59.0,64.0,BrkSide,1Fam,1Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
580,319464,32186,8,5,1893,1987,39.0,244,68,577,889,548,85,633,5,2,7,1,3,295.0,159.0,18.0,CollgCr,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
581,328474,16091,5,4,1985,1994,60.0,42,149,490,681,949,519,1468,1,3,11,0,2,374.0,137.0,109.0,Edwards,1Fam,1Story,Hip,MetalSd,PConc,OthW,Y,FuseA,WD,Partial
582,184256,16229,1,5,1931,1990,137.0,101,34,382,517,647,95,742,3,3,3,2,2,42.0,45.0,146.0,Gilbert,1Fam,SFoyer,Gable,MetalSd,CBlock,GasA,Y,Mix,New,Normal
583,397182,13009,4,8,1995,1958,54.0,203,26,864,1093,936,1476,2412,3,2,4,2,2,226.0,92.0,134.0,BrkSide,TwnhsE,2.5Fin,Gable,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
584,207776,24631,1,4,1905,1958,15.0,300,4,113,417,753,114,867,1,2,10,1,2,154.0,130.0,1.0,BrkSide,1Fam,2Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
585,460013,23114,6,9,1932,2012,42.0,60,111,939,1110,1556,633,2189,3,3,7,0,2,1268.0,28.0,46.0,Somerst,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,New,Alloca
586,301198,9770,2,7,1988,1971,29.0,2,14,960,976,1996,151,2147,1,3,11,0,3,17.0,45.0,51.0,Edwards,1Fam,1Story,Gable,BrkFace,Wood,GasA,N,SBrkr,WD,Normal
587,259255,6907,5,10,1908,1965,40.0,126,3,227,356,834,84,918,4,3,8,0,2,123.0,11.0,17.0,Sawyer,1Fam,1.5Fin,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
588,331236,12070,7,7,1898,1981,36.0,197,38,39,274,924,76,1000,1,2,10,0,2,995.0,439.0,244.0,Somerst,1Fam,SLvl,Gable,VinylSd,PConc,GasA,Y,,New,Normal
589,283977,8955,2,8,1926,2015,97.0,61,93,518,672,452,569,1021,4,3,3,0,3,1436.0,8.0,17.0,CollgCr,1Fam,1Story,Gable,MetalSd,PConc,GasA,N,SBrkr,WD,Normal
590,281054,12942,6,6,2015,1963,52.0,203,26,164,393,548,110,658,5,2,11,0,1,,18.0,12.0,Edwards,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,N,SBrkr,WD,Normal
591,299535,24802,6,8,1902,1987,10.0,123,76,633,832,1008,124,1132,5,1,11,1,2,27.0,65.0,33.0,NridgHt,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
592,264189,10629,5,3,1996,1957,3.0,182,90,71,343,889,65,954,3,2,5,1,2,288.0,200.0,19.0,Edwards,2fmCon,2Story,Gable,VinylSd,PConc,GasA,N,FuseP,WD,Normal
593,348841,13076,5,10,1985,1970,27.0,128,30,310,468,1018,975,1993,6,1,3,1,2,178.0,43.0,128.0,Gilbert,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
594,233637,13752,3,10,1932,2005,0.0,297,44,283,624,706,84,790,6,3,10,1,3,574.0,146.0,28.0,CollgCr,1Fam,1Story,Hip,HdBoard,CBlock,GasA,N,SBrkr,WD,Normal
595,331112,20418,10,1,1975,1995,19.0,13,38,42,93,983,85,1068,1,3,10,1,2,19.0,112.0,26.0,NWAmes,TwnhsE,1Story,Gable,HdBoard,BrkTil,GasA,Y,SBrkr,WD,Normal
596,387430,4344,10,6,1884,1992,22.0,56,140,180,376,420,864,1284,4,2,11,3,2,76.0,101.0,49.0,Edwards,2fmCon,2Story,Hip,BrkFace,Stone,GasA,Y,SBrkr,WD,Normal
597,267985,9864,2,1,1895,1995,23.0,170,64,35,269,747,693,1440,5,1,8,0,2,235.0,186.0,4.0,NAmes,1Fam,2.5Fin,Gable,VinylSd,PConc,GasA,Y,,WD,Normal
598,302065,14848,7,9,1896,1997,194.0,132,129,250,511,1032,85,1117,5,3,11,1,2,60.0,1.0,70.0,OldTown,1Fam,2Story,Hip,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
599,317726,24343,1,2,1981,2019,18.0,149,12,740,901,1493,600,2093,5,3,11,1,0,412.0,264.0,73.0,NridgHt,1Fam,2Story,Hip,BrkFace,BrkTil,GasA,Y,SBrkr,WD,Partial
600,306024,10446,6,2,1899,1980,15.0,488,18,125,631,866,86,952,3,1,6,3,3,601.0,176.0,32.0,BrkSide,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,COD,Normal
601,322083,5227,6,7,1991,1982,6.0,652,3,579,1234,1071,26,1097,5,3,7,0,1,426.0,277.0,155.0,NWAmes,1Fam,2Story,Gable,HdBoard,BrkTil,GasA,Y,SBrkr,WD,Normal
602,281530,18212,3,2,1999,1993,35.0,85,34,81,200,734,515,1249,6,3,8,2,2,,157.0,43.0,Gilbert,1Fam,1Story,Gable,CemntBd,Stone,GasA,Y,FuseP,WD,Normal
603,315536,9723,2,10,1990,1957,8.0,543,103,448,1094,1025,442,1467,2,2,8,0,2,737.0,210.0,59.0,Edwards,1Fam,1Story,Gable,Wd Sdng,Wood,GasA,Y,SBrkr,WD,Normal
604,209621,7369,2,8,1880,1951,47.0,184,19,988,1191,774,104,878,3,3,4,2,3,51.0,22.0,,CollgCr,1Fam,1Story,Hip,MetalSd,Slab,GasW,Y,SBrkr,WD,Normal
605,353392,9777,9,6,1937,1966,8.0,95,6,156,257,1613,28,1641,1,1,6,2,2,105.0,38.0,54.0,NWAmes,2fmCon,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
606,304347,12182,5,7,1972,2001,42.0,1269,3,922,2194,813,69,882,2,3,11,0,2,235.0,37.0,28.0,Sawyer,2fmCon,1Story,Gable,Wd Sdng,PConc,GasA,N,SBrkr,New,Normal
607,324853,9873,7,7,1885,1994,87.0,522,29,281,832,853,442,1295,3,2,9,0,2,22.0,11.0,1.0,NridgHt,1Fam,2Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,New,Normal
608,374077,4434,5,6,1987,1986,2.0,1547,8,152,1707,1132,1003,2135,3,3,11,1,2,35.0,130.0,65.0,CollgCr,1Fam,1Story,Gable,HdBoard,BrkTil,GasA,Y,SBrkr,WD,Normal
609,335330,20921,7,10,1982,1991,27.0,55,21,907,983,1043,89,1132,4,1,8,0,2,177.0,14.0,167.0,CollgCr,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
610,302440,25271,4,9,1929,1993,30.0,46,85,13,144,804,511,1315,2,3,9,0,3,1008.0,5.0,31.0,Sawyer,1Fam,2Story,Gable,MetalSd,CBlock,Wall,Y,SBrkr,COD,Alloca
611,338106,18504,8,9,1997,1987,78.0,209,24,11,244,1015,77,1092,2,1,11,0,1,836.0,149.0,20.0,NWAmes,1Fam,1Story,Gable,HdBoard,PConc,GasA,Y,Mix,WD,Normal
612,361420,7564,10,7,1989,1955,31.0,305,47,366,718,654,341,995,6,2,6,2,2,219.0,235.0,36.0,NWAmes,1Fam,2Story,Hip,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
613,383604,12079,10,9,1967,2017,41.0,56,34,637,727,960,26,986,2,3,11,0,2,53.0,144.0,65.0,Sawyer,1Fam,SFoyer,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
614,333945,13316,7,10,1899,2000,78.0,590,63,556,1209,1058,264,1322,5,3,5,1,3,68.0,174.0,0.0,NAmes,1Fam,1Story,Hip,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
615,357309,18022,10,3,1893,1984,41.0,227,8,33,268,790,94,884,6,2,10,1,2,165.0,90.0,109.0,Somerst,1Fam,2Story,Gable,VinylSd,Slab,GasA,N,SBrkr,WD,Normal
616,344241,18660,5,3,2012,2007,,158,126,1200,1484,803,780,1583,5,1,5,0,2,82.0,218.0,108.0,NridgHt,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,New,Normal
617,270205,9254,6,1,1919,2006,4.0,276,51,485,812,743,102,845,6,1,5,0,1,30.0,68.0,,BrkSide,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,Con,Normal
618,280659,13918,5,5,1913,1955,65.0,302,15,1191,1508,583,152,735,1,3,5,1,2,392.0,445.0,,Gilbert,1Fam,1Story,Hip,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
619,363369,16791,7,4,2003,1962,102.0,13,6,159,178,1016,551,1567,6,1,11,0,2,304.0,10.0,55.0,NAmes,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Abnorml
620,303327,27664,2,2,1924,2008,175.0,2741,8,473,3222,778,173,951,1,1,5,0,2,120.0,165.0,7.0,BrkSide,2fmCon,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
621,309573,19001,5,9,1959,1979,130.0,135,76,786,997,1060,81,1141,6,3,8,1,2,528.0,,35.0,Gilbert,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Partial
622,325712,19821,10,3,1950,1951,79.0,19,44,191,254,850,237,1087,1,1,6,0,2,,86.0,4.0,Edwards,1Fam,2Story,Gable,HdBoard,BrkTil,Grav,Y,SBrkr,WD,Normal
623,319273,13931,3,8,1957,2007,51.0,573,23,1339,1935,1079,549,1628,5,1,4,0,2,236.0,129.0,44.0,OldTown,Twnhs,2Story,Gable,MetalSd,PConc,GasA,N,SBrkr,WD,Partial
624,354977,27044,9,6,1957,1985,76.0,1489,20,123,1632,536,170,706,6,3,5,1,3,35.0,183.0,19.0,Edwards,1Fam,2.5Unf,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,New,Normal
